debugu6h6e:debugFOhOU,30,1530662764795,"{""rt"": 3186, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/cubism/dropsgezicht-1911.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 61642, ""internal_node_id"": ""0.0-4.0-1.3"", ""trial_index"": 14}"
debugu6h6e:debugFOhOU,31,1530662764795,{}
debugu6h6e:debugFOhOU,32,1530662765048,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.4"", ""test_part"": ""fixation"", ""time_elapsed"": 61896, ""key_press"": null, ""trial_index"": 15}"
debugu6h6e:debugFOhOU,33,1530662765048,{}
debugu6h6e:debugFOhOU,34,1530662767663,"{""rt"": 2614, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/leslie/101vermeer_milkmaid.bmp"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 64511, ""internal_node_id"": ""0.0-4.0-1.4"", ""trial_index"": 16}"
debugu6h6e:debugFOhOU,35,1530662767663,{}
debugu6h6e:debugFOhOU,36,1530662767917,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.5"", ""test_part"": ""fixation"", ""time_elapsed"": 64765, ""key_press"": null, ""trial_index"": 17}"
debugu6h6e:debugFOhOU,37,1530662767917,{}
debugu6h6e:debugFOhOU,38,1530662770026,"{""rt"": 2109, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/cubism/uknown.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 66874, ""internal_node_id"": ""0.0-4.0-1.5"", ""trial_index"": 18}"
debugu6h6e:debugFOhOU,39,1530662770026,{}
debugu6h6e:debugFOhOU,40,1530662770277,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.6"", ""test_part"": ""fixation"", ""time_elapsed"": 67125, ""key_press"": null, ""trial_index"": 19}"
debugu6h6e:debugFOhOU,41,1530662770277,{}
debugu6h6e:debugFOhOU,42,1530662772310,"{""rt"": 2031, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/impressionism/rua-de-barbizon-1879.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 69157, ""internal_node_id"": ""0.0-4.0-1.6"", ""trial_index"": 20}"
debugu6h6e:debugFOhOU,43,1530662772310,{}
debugu6h6e:debugFOhOU,44,1530662772561,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.7"", ""test_part"": ""fixation"", ""time_elapsed"": 69409, ""key_press"": null, ""trial_index"": 21}"
debugu6h6e:debugFOhOU,45,1530662772561,{}
debugu6h6e:debugFOhOU,46,1530662774335,"{""rt"": 1773, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/colorFields/zebra-1969.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 71183, ""internal_node_id"": ""0.0-4.0-1.7"", ""trial_index"": 22}"
debugu6h6e:debugFOhOU,47,1530662774335,{}
debugu6h6e:debugFOhOU,48,1530662774587,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.8"", ""test_part"": ""fixation"", ""time_elapsed"": 71435, ""key_press"": null, ""trial_index"": 23}"
debugu6h6e:debugFOhOU,49,1530662774587,{}
debugu6h6e:debugFOhOU,50,1530662775753,"{""rt"": 1166, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/colorFields/train-landscape-1953.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 72601, ""internal_node_id"": ""0.0-4.0-1.8"", ""trial_index"": 24}"
debugu6h6e:debugFOhOU,51,1530662775753,{}
debugu6h6e:debugFOhOU,52,1530662776004,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.9"", ""test_part"": ""fixation"", ""time_elapsed"": 72852, ""key_press"": null, ""trial_index"": 25}"
debugu6h6e:debugFOhOU,53,1530662776004,{}
debugu6h6e:debugFOhOU,54,1530662777654,"{""rt"": 1649, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/leslie/95Cherry_Ripe_1879.bmp"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 74502, ""internal_node_id"": ""0.0-4.0-1.9"", ""trial_index"": 26}"
debugu6h6e:debugFOhOU,55,1530662777654,{}
debugu6h6e:debugFOhOU,56,1530662777906,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.10"", ""test_part"": ""fixation"", ""time_elapsed"": 74754, ""key_press"": null, ""trial_index"": 27}"
debugu6h6e:debugFOhOU,57,1530662777906,{}
debugu6h6e:debugFOhOU,58,1530662780253,"{""rt"": 2347, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/cubism/taureau-x-1955.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 77101, ""internal_node_id"": ""0.0-4.0-1.10"", ""trial_index"": 28}"
debugu6h6e:debugFOhOU,59,1530662780253,{}
debugu6h6e:debugFOhOU,60,1530662780505,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.11"", ""test_part"": ""fixation"", ""time_elapsed"": 77353, ""key_press"": null, ""trial_index"": 29}"
debugu6h6e:debugFOhOU,61,1530662780505,{}
debugu6h6e:debugFOhOU,62,1530662782435,"{""rt"": 1930, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/abstract/the-sculptor-1923.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 79283, ""internal_node_id"": ""0.0-4.0-1.11"", ""trial_index"": 30}"
debugu6h6e:debugFOhOU,63,1530662782435,{}
debugu6h6e:debugFOhOU,64,1530662782687,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.12"", ""test_part"": ""fixation"", ""time_elapsed"": 79535, ""key_press"": null, ""trial_index"": 31}"
debugu6h6e:debugFOhOU,65,1530662782687,{}
debugu6h6e:debugFOhOU,66,1530662783886,"{""rt"": 1198, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/cubism/three-nudes-in-the-forest.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 80734, ""internal_node_id"": ""0.0-4.0-1.12"", ""trial_index"": 32}"
debugu6h6e:debugFOhOU,67,1530662783886,{}
debugu6h6e:debugFOhOU,68,1530662784137,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.13"", ""test_part"": ""fixation"", ""time_elapsed"": 80984, ""key_press"": null, ""trial_index"": 33}"
debugu6h6e:debugFOhOU,69,1530662784137,{}
debugu6h6e:debugFOhOU,70,1530662785551,"{""rt"": 1414, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/colorFields/untitled-1953.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 82399, ""internal_node_id"": ""0.0-4.0-1.13"", ""trial_index"": 34}"
debugu6h6e:debugFOhOU,71,1530662785551,{}
debugu6h6e:debugFOhOU,72,1530662785802,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.14"", ""test_part"": ""fixation"", ""time_elapsed"": 82650, ""key_press"": null, ""trial_index"": 35}"
debugu6h6e:debugFOhOU,73,1530662785802,{}
debugu6h6e:debugFOhOU,74,1530662787070,"{""rt"": 1266, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/colorFields/green-painting-2006.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 83918, ""internal_node_id"": ""0.0-4.0-1.14"", ""trial_index"": 36}"
debugu6h6e:debugFOhOU,75,1530662787070,{}
debugu6h6e:debugFOhOU,76,1530662787325,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.15"", ""test_part"": ""fixation"", ""time_elapsed"": 84173, ""key_press"": null, ""trial_index"": 37}"
debugu6h6e:debugFOhOU,77,1530662787325,{}
debugu6h6e:debugFOhOU,78,1530662788567,"{""rt"": 1241, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/impressionism/jockeys-1.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 85415, ""internal_node_id"": ""0.0-4.0-1.15"", ""trial_index"": 38}"
debugu6h6e:debugFOhOU,79,1530662788567,{}
debugu6h6e:debugFOhOU,80,1530662788817,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.16"", ""test_part"": ""fixation"", ""time_elapsed"": 85665, ""key_press"": null, ""trial_index"": 39}"
debugu6h6e:debugFOhOU,81,1530662788817,{}
