debugPhDDz:debugwVaOK,initialized,0,,1526675294463
debugPhDDz:debugwVaOK,window_resize,0,"[1024, 768]",1526675294463
debug4H41KT:debugPOCJXE,initialized,0,,1526689689827
debug4H41KT:debugPOCJXE,window_resize,0,"[1024, 768]",1526689689827
A3J2CI4J5V3MLP:3E7TUJ2EGD23WFWYB5NPOS81PTL9D2,initialized,0,,1526692287870
A3J2CI4J5V3MLP:3E7TUJ2EGD23WFWYB5NPOS81PTL9D2,window_resize,0,"[1920, 981]",1526692287870
A3J2CI4J5V3MLP:3E7TUJ2EGD23WFWYB5NPOS81PTL9D2,focus,106,on,1526692287976
A3J2CI4J5V3MLP:3E7TUJ2EGD23WFWYB5NPOS81PTL9D2,window_resize,6897,"[1920, 1080]",1526692294873
A2PHBRRJSXBTEC:3VHHR074H4XIG8WX9PNTT9P03E97LI,initialized,0,,1526699513501
A2PHBRRJSXBTEC:3VHHR074H4XIG8WX9PNTT9P03E97LI,window_resize,1,"[1037, 804]",1526699513502
A2PHBRRJSXBTEC:3VHHR074H4XIG8WX9PNTT9P03E97LI,window_resize,8059,"[1368, 912]",1526699521561
A1PKCBFB4QY19G:34T446B1C1UBVT27BD9LBBPQ1OL0CL,initialized,0,,1526689728752
A1PKCBFB4QY19G:34T446B1C1UBVT27BD9LBBPQ1OL0CL,window_resize,0,"[1280, 621]",1526689728752
A1PKCBFB4QY19G:34T446B1C1UBVT27BD9LBBPQ1OL0CL,window_resize,5630,"[1280, 720]",1526689734382
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,initialized,0,,1526692348965
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,window_resize,0,"[922, 685]",1526692348965
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,focus,652,on,1526692349617
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,focus,3194,off,1526692352811
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,focus,242076,on,1526692594887
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,window_resize,1883,"[1280, 701]",1526692596770
A3ROADR7T6811:3BF51CHDTWQ2C1DNX5NMM2M6EHKH07,window_resize,4493,"[1280, 800]",1526692601263
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,initialized,0,,1526697721556
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,window_resize,1,"[1024, 721]",1526697721557
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,focus,2187,off,1526697723744
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,focus,4507,on,1526697728251
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,window_resize,14320,"[1366, 768]",1526697742571
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,window_resize,1872,"[1024, 721]",1526697744443
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,window_resize,268533,"[1024, 715]",1526698012976
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,focus,1054,off,1526698014030
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,window_resize,201,"[952, 708]",1526698014231
A3MPHGI584PR1U:3M23Y66PO3NMGLDIAOF2ZH3Z0XES6Z,focus,814,on,1526698015045
A2IXFSSZG5XJGU:3TMSXRD2X7GKGGTUONDM1AF3YZ41WZ,initialized,0,,1526698453377
A2IXFSSZG5XJGU:3TMSXRD2X7GKGGTUONDM1AF3YZ41WZ,window_resize,0,"[1920, 989]",1526698453377
A2IXFSSZG5XJGU:3TMSXRD2X7GKGGTUONDM1AF3YZ41WZ,window_resize,5889,"[1920, 1080]",1526698459266
A2YI5087KM0D3V:3TS1AR6UQRUWGGM1NEKVYWKG6I97FZ,initialized,0,,1526697884257
A2YI5087KM0D3V:3TS1AR6UQRUWGGM1NEKVYWKG6I97FZ,window_resize,0,"[1024, 768]",1526697884257
A2YI5087KM0D3V:3TS1AR6UQRUWGGM1NEKVYWKG6I97FZ,focus,2157,off,1526697886414
A2YI5087KM0D3V:3TS1AR6UQRUWGGM1NEKVYWKG6I97FZ,focus,5062,on,1526697891476
A2YI5087KM0D3V:3TS1AR6UQRUWGGM1NEKVYWKG6I97FZ,window_resize,5950,"[1600, 900]",1526697897426
A1YBJN6WT3X8B5:3OWEPKL08AS848ZIL23861TP899N70,initialized,0,,1526699520558
A1YBJN6WT3X8B5:3OWEPKL08AS848ZIL23861TP899N70,window_resize,0,"[1280, 630]",1526699520558
A1YBJN6WT3X8B5:3OWEPKL08AS848ZIL23861TP899N70,window_resize,6530,"[1280, 720]",1526699527088
A3QC57KUVJP5EW:3BV8HQ2ZZXHIGPROTOTBEH9TEO26A6,initialized,0,,1526692794509
A3QC57KUVJP5EW:3BV8HQ2ZZXHIGPROTOTBEH9TEO26A6,window_resize,0,"[1024, 768]",1526692794509
A3QC57KUVJP5EW:3BV8HQ2ZZXHIGPROTOTBEH9TEO26A6,window_resize,5260,"[1600, 900]",1526692799769
A140YQGGW69QK0:33M4IA01QHHNYLX1WMON9KBNBZ3RXD,initialized,0,,1526698271717
A140YQGGW69QK0:33M4IA01QHHNYLX1WMON9KBNBZ3RXD,window_resize,0,"[1024, 768]",1526698271717
A140YQGGW69QK0:33M4IA01QHHNYLX1WMON9KBNBZ3RXD,window_resize,33504,"[1600, 900]",1526698305221
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,initialized,0,,1526692547193
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,window_resize,0,"[1024, 721]",1526692547193
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,focus,5395,off,1526692552588
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,focus,113820,on,1526692666408
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,window_resize,5559,"[1366, 768]",1526692671967
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,window_resize,5630,"[1024, 721]",1526692677597
A30VLAIIJIG5IS:37TRT2X24R7ZNUBNJLNWIWY4IDLBJS,window_resize,1326,"[1366, 768]",1526692678923
APUPF3D94XYUQ:30MVJZJNHNTGZ1WQL190RQ3EUDI9JG,initialized,0,,1526692824813
APUPF3D94XYUQ:30MVJZJNHNTGZ1WQL190RQ3EUDI9JG,window_resize,0,"[1024, 721]",1526692824813
